"id","country_id:id","state_id:id","l10n_mx_edi_code","name","name@es_419"
"res_city_mx_oax_463","base.mx","base.state_mx_oax","463","Santiago Huauclilla","Santiago Huauclilla"
"res_city_mx_oax_464","base.mx","base.state_mx_oax","464","Santiago Ihuitlán Plumas","Santiago Ihuitlán Plumas"
"res_city_mx_oax_465","base.mx","base.state_mx_oax","465","Santiago Ixcuintepec","Santiago Ixcuintepec"
"res_city_mx_oax_466","base.mx","base.state_mx_oax","466","Santiago Ixtayutla","Santiago Ixtayutla"
"res_city_mx_oax_467","base.mx","base.state_mx_oax","467","Santiago Jamiltepec","Santiago Jamiltepec"
"res_city_mx_oax_468","base.mx","base.state_mx_oax","468","Santiago Jocotepec","Santiago Jocotepec"
"res_city_mx_oax_469","base.mx","base.state_mx_oax","469","Santiago Juxtlahuaca","Santiago Juxtlahuaca"
"res_city_mx_oax_470","base.mx","base.state_mx_oax","470","Santiago Lachiguiri","Santiago Lachiguiri"
"res_city_mx_oax_471","base.mx","base.state_mx_oax","471","Santiago Lalopa","Santiago Lalopa"
"res_city_mx_oax_472","base.mx","base.state_mx_oax","472","Santiago Laollaga","Santiago Laollaga"
"res_city_mx_oax_473","base.mx","base.state_mx_oax","473","Santiago Laxopa","Santiago Laxopa"
"res_city_mx_oax_474","base.mx","base.state_mx_oax","474","Santiago Llano Grande","Santiago Llano Grande"
"res_city_mx_oax_475","base.mx","base.state_mx_oax","475","Santiago Matatlán","Santiago Matatlán"
"res_city_mx_oax_476","base.mx","base.state_mx_oax","476","Santiago Miltepec","Santiago Miltepec"
"res_city_mx_oax_477","base.mx","base.state_mx_oax","477","Santiago Minas","Santiago Minas"
"res_city_mx_oax_478","base.mx","base.state_mx_oax","478","Santiago Nacaltepec","Santiago Nacaltepec"
"res_city_mx_oax_479","base.mx","base.state_mx_oax","479","Santiago Nejapilla","Santiago Nejapilla"
"res_city_mx_oax_480","base.mx","base.state_mx_oax","480","Santiago Nundiche","Santiago Nundiche"
"res_city_mx_oax_481","base.mx","base.state_mx_oax","481","Santiago Nuyoó","Santiago Nuyoó"
"res_city_mx_oax_482","base.mx","base.state_mx_oax","482","Santiago Pinotepa Nacional","Santiago Pinotepa Nacional"
"res_city_mx_oax_483","base.mx","base.state_mx_oax","483","Santiago Suchilquitongo","Santiago Suchilquitongo"
"res_city_mx_oax_484","base.mx","base.state_mx_oax","484","Santiago Tamazola","Santiago Tamazola"
"res_city_mx_oax_485","base.mx","base.state_mx_oax","485","Santiago Tapextla","Santiago Tapextla"
"res_city_mx_oax_486","base.mx","base.state_mx_oax","486","Villa Tejúpam de la Unión","Villa Tejúpam de la Unión"
"res_city_mx_oax_487","base.mx","base.state_mx_oax","487","Santiago Tenango","Santiago Tenango"
"res_city_mx_oax_488","base.mx","base.state_mx_oax","488","Santiago Tepetlapa","Santiago Tepetlapa"
"res_city_mx_oax_489","base.mx","base.state_mx_oax","489","Santiago Tetepec","Santiago Tetepec"
"res_city_mx_oax_490","base.mx","base.state_mx_oax","490","Santiago Texcalcingo","Santiago Texcalcingo"
"res_city_mx_oax_491","base.mx","base.state_mx_oax","491","Santiago Textitlán","Santiago Textitlán"
"res_city_mx_oax_492","base.mx","base.state_mx_oax","492","Santiago Tilantongo","Santiago Tilantongo"
"res_city_mx_oax_493","base.mx","base.state_mx_oax","493","Santiago Tillo","Santiago Tillo"
"res_city_mx_oax_494","base.mx","base.state_mx_oax","494","Santiago Tlazoyaltepec","Santiago Tlazoyaltepec"
"res_city_mx_oax_495","base.mx","base.state_mx_oax","495","Santiago Xanica","Santiago Xanica"
"res_city_mx_oax_496","base.mx","base.state_mx_oax","496","Santiago Xiacuí","Santiago Xiacuí"
"res_city_mx_oax_497","base.mx","base.state_mx_oax","497","Santiago Yaitepec","Santiago Yaitepec"
"res_city_mx_oax_498","base.mx","base.state_mx_oax","498","Santiago Yaveo","Santiago Yaveo"
"res_city_mx_oax_499","base.mx","base.state_mx_oax","499","Santiago Yolomécatl","Santiago Yolomécatl"
"res_city_mx_oax_500","base.mx","base.state_mx_oax","500","Santiago Yosondúa","Santiago Yosondúa"
"res_city_mx_oax_501","base.mx","base.state_mx_oax","501","Santiago Yucuyachi","Santiago Yucuyachi"
"res_city_mx_oax_502","base.mx","base.state_mx_oax","502","Santiago Zacatepec","Santiago Zacatepec"
"res_city_mx_oax_503","base.mx","base.state_mx_oax","503","Santiago Zoochila","Santiago Zoochila"
"res_city_mx_oax_504","base.mx","base.state_mx_oax","504","Nuevo Zoquiápam","Nuevo Zoquiápam"
"res_city_mx_oax_505","base.mx","base.state_mx_oax","505","Santo Domingo Ingenio","Santo Domingo Ingenio"
"res_city_mx_oax_506","base.mx","base.state_mx_oax","506","Santo Domingo Albarradas","Santo Domingo Albarradas"
"res_city_mx_oax_507","base.mx","base.state_mx_oax","507","Santo Domingo Armenta","Santo Domingo Armenta"
"res_city_mx_oax_508","base.mx","base.state_mx_oax","508","Santo Domingo Chihuitán","Santo Domingo Chihuitán"
"res_city_mx_oax_509","base.mx","base.state_mx_oax","509","Santo Domingo de Morelos","Santo Domingo de Morelos"
"res_city_mx_oax_510","base.mx","base.state_mx_oax","510","Santo Domingo Ixcatlán","Santo Domingo Ixcatlán"
"res_city_mx_oax_511","base.mx","base.state_mx_oax","511","Santo Domingo Nuxaá","Santo Domingo Nuxaá"
"res_city_mx_oax_512","base.mx","base.state_mx_oax","512","Santo Domingo Ozolotepec","Santo Domingo Ozolotepec"
"res_city_mx_oax_513","base.mx","base.state_mx_oax","513","Santo Domingo Petapa","Santo Domingo Petapa"
"res_city_mx_oax_514","base.mx","base.state_mx_oax","514","Santo Domingo Roayaga","Santo Domingo Roayaga"
"res_city_mx_oax_515","base.mx","base.state_mx_oax","515","Santo Domingo Tehuantepec","Santo Domingo Tehuantepec"
"res_city_mx_oax_516","base.mx","base.state_mx_oax","516","Santo Domingo Teojomulco","Santo Domingo Teojomulco"
"res_city_mx_oax_517","base.mx","base.state_mx_oax","517","Santo Domingo Tepuxtepec","Santo Domingo Tepuxtepec"
"res_city_mx_oax_518","base.mx","base.state_mx_oax","518","Santo Domingo Tlatayápam","Santo Domingo Tlatayápam"
"res_city_mx_oax_519","base.mx","base.state_mx_oax","519","Santo Domingo Tomaltepec","Santo Domingo Tomaltepec"
"res_city_mx_oax_520","base.mx","base.state_mx_oax","520","Santo Domingo Tonalá","Santo Domingo Tonalá"
"res_city_mx_oax_521","base.mx","base.state_mx_oax","521","Santo Domingo Tonaltepec","Santo Domingo Tonaltepec"
"res_city_mx_oax_522","base.mx","base.state_mx_oax","522","Santo Domingo Xagacía","Santo Domingo Xagacía"
"res_city_mx_oax_523","base.mx","base.state_mx_oax","523","Santo Domingo Yanhuitlán","Santo Domingo Yanhuitlán"
"res_city_mx_oax_524","base.mx","base.state_mx_oax","524","Santo Domingo Yodohino","Santo Domingo Yodohino"
"res_city_mx_oax_525","base.mx","base.state_mx_oax","525","Santo Domingo Zanatepec","Santo Domingo Zanatepec"
"res_city_mx_oax_526","base.mx","base.state_mx_oax","526","Santos Reyes Nopala","Santos Reyes Nopala"
"res_city_mx_oax_527","base.mx","base.state_mx_oax","527","Santos Reyes Pápalo","Santos Reyes Pápalo"
"res_city_mx_oax_528","base.mx","base.state_mx_oax","528","Santos Reyes Tepejillo","Santos Reyes Tepejillo"
"res_city_mx_oax_529","base.mx","base.state_mx_oax","529","Santos Reyes Yucuná","Santos Reyes Yucuná"
"res_city_mx_oax_530","base.mx","base.state_mx_oax","530","Santo Tomás Jalieza","Santo Tomás Jalieza"
"res_city_mx_oax_531","base.mx","base.state_mx_oax","531","Santo Tomás Mazaltepec","Santo Tomás Mazaltepec"
"res_city_mx_oax_532","base.mx","base.state_mx_oax","532","Santo Tomás Ocotepec","Santo Tomás Ocotepec"
"res_city_mx_oax_533","base.mx","base.state_mx_oax","533","Santo Tomás Tamazulapan","Santo Tomás Tamazulapan"
"res_city_mx_oax_534","base.mx","base.state_mx_oax","534","San Vicente Coatlán","San Vicente Coatlán"
"res_city_mx_oax_535","base.mx","base.state_mx_oax","535","San Vicente Lachixío","San Vicente Lachixío"
"res_city_mx_oax_536","base.mx","base.state_mx_oax","536","San Vicente Nuñú","San Vicente Nuñú"
"res_city_mx_oax_537","base.mx","base.state_mx_oax","537","Silacayoápam","Silacayoápam"
"res_city_mx_oax_538","base.mx","base.state_mx_oax","538","Sitio de Xitlapehua","Sitio de Xitlapehua"
"res_city_mx_oax_539","base.mx","base.state_mx_oax","539","Soledad Etla","Soledad Etla"
"res_city_mx_oax_540","base.mx","base.state_mx_oax","540","Villa de Tamazulápam del Progreso","Villa de Tamazulápam del Progreso"
"res_city_mx_oax_541","base.mx","base.state_mx_oax","541","Tanetze de Zaragoza","Tanetze de Zaragoza"
"res_city_mx_oax_542","base.mx","base.state_mx_oax","542","Taniche","Taniche"
"res_city_mx_oax_543","base.mx","base.state_mx_oax","543","Tataltepec de Valdés","Tataltepec de Valdés"
"res_city_mx_oax_544","base.mx","base.state_mx_oax","544","Teococuilco de Marcos Pérez","Teococuilco de Marcos Pérez"
"res_city_mx_oax_545","base.mx","base.state_mx_oax","545","Teotitlán de Flores Magón","Teotitlán de Flores Magón"
"res_city_mx_oax_546","base.mx","base.state_mx_oax","546","Teotitlán del Valle","Teotitlán del Valle"
"res_city_mx_oax_547","base.mx","base.state_mx_oax","547","Teotongo","Teotongo"
"res_city_mx_oax_548","base.mx","base.state_mx_oax","548","Tepelmeme Villa de Morelos","Tepelmeme Villa de Morelos"
"res_city_mx_oax_549","base.mx","base.state_mx_oax","549","Tezoatlán de Segura y Luna","Tezoatlán de Segura y Luna"
"res_city_mx_oax_550","base.mx","base.state_mx_oax","550","San Jerónimo Tlacochahuaya","San Jerónimo Tlacochahuaya"
"res_city_mx_oax_551","base.mx","base.state_mx_oax","551","Tlacolula de Matamoros","Tlacolula de Matamoros"
"res_city_mx_oax_552","base.mx","base.state_mx_oax","552","Tlacotepec Plumas","Tlacotepec Plumas"
"res_city_mx_oax_553","base.mx","base.state_mx_oax","553","Tlalixtac de Cabrera","Tlalixtac de Cabrera"
"res_city_mx_oax_554","base.mx","base.state_mx_oax","554","Totontepec Villa de Morelos","Totontepec Villa de Morelos"
"res_city_mx_oax_555","base.mx","base.state_mx_oax","555","Trinidad Zaachila","Trinidad Zaachila"
"res_city_mx_oax_556","base.mx","base.state_mx_oax","556","La Trinidad Vista Hermosa","La Trinidad Vista Hermosa"
"res_city_mx_oax_557","base.mx","base.state_mx_oax","557","Unión Hidalgo","Unión Hidalgo"
"res_city_mx_oax_558","base.mx","base.state_mx_oax","558","Valerio Trujano","Valerio Trujano"
"res_city_mx_oax_559","base.mx","base.state_mx_oax","559","San Juan Bautista Valle Nacional","San Juan Bautista Valle Nacional"
"res_city_mx_oax_560","base.mx","base.state_mx_oax","560","Villa Díaz Ordaz","Villa Díaz Ordaz"
"res_city_mx_oax_561","base.mx","base.state_mx_oax","561","Yaxe","Yaxe"
"res_city_mx_oax_562","base.mx","base.state_mx_oax","562","Magdalena Yodocono de Porfirio Díaz","Magdalena Yodocono de Porfirio Díaz"
"res_city_mx_oax_563","base.mx","base.state_mx_oax","563","Yogana","Yogana"
"res_city_mx_oax_564","base.mx","base.state_mx_oax","564","Yutanduchi de Guerrero","Yutanduchi de Guerrero"
"res_city_mx_oax_565","base.mx","base.state_mx_oax","565","Villa de Zaachila","Villa de Zaachila"
"res_city_mx_oax_566","base.mx","base.state_mx_oax","566","San Mateo Yucutindoo","San Mateo Yucutindoo"
"res_city_mx_oax_567","base.mx","base.state_mx_oax","567","Zapotitlán Lagunas","Zapotitlán Lagunas"
"res_city_mx_oax_568","base.mx","base.state_mx_oax","568","Zapotitlán Palmas","Zapotitlán Palmas"
"res_city_mx_oax_569","base.mx","base.state_mx_oax","569","Santa Inés de Zaragoza","Santa Inés de Zaragoza"
"res_city_mx_oax_570","base.mx","base.state_mx_oax","570","Zimatlán de Álvarez","Zimatlán de Álvarez"
"res_city_mx_pue_001","base.mx","base.state_mx_pue","001","Acajete","Acajete"
"res_city_mx_pue_002","base.mx","base.state_mx_pue","002","Acateno","Acateno"
"res_city_mx_pue_003","base.mx","base.state_mx_pue","003","Acatlán","Acatlán"
"res_city_mx_pue_004","base.mx","base.state_mx_pue","004","Acatzingo","Acatzingo"
"res_city_mx_pue_005","base.mx","base.state_mx_pue","005","Acteopan","Acteopan"
"res_city_mx_pue_006","base.mx","base.state_mx_pue","006","Ahuacatlán","Ahuacatlán"
"res_city_mx_pue_007","base.mx","base.state_mx_pue","007","Ahuatlán","Ahuatlán"
"res_city_mx_pue_008","base.mx","base.state_mx_pue","008","Ahuazotepec","Ahuazotepec"
"res_city_mx_pue_009","base.mx","base.state_mx_pue","009","Ahuehuetitla","Ahuehuetitla"
"res_city_mx_pue_010","base.mx","base.state_mx_pue","010","Ajalpan","Ajalpan"
"res_city_mx_pue_011","base.mx","base.state_mx_pue","011","Albino Zertuche","Albino Zertuche"
"res_city_mx_pue_012","base.mx","base.state_mx_pue","012","Aljojuca","Aljojuca"
"res_city_mx_pue_013","base.mx","base.state_mx_pue","013","Altepexi","Altepexi"
"res_city_mx_pue_014","base.mx","base.state_mx_pue","014","Amixtlán","Amixtlán"
"res_city_mx_pue_015","base.mx","base.state_mx_pue","015","Amozoc","Amozoc"
"res_city_mx_pue_016","base.mx","base.state_mx_pue","016","Aquixtla","Aquixtla"
"res_city_mx_pue_017","base.mx","base.state_mx_pue","017","Atempan","Atempan"
"res_city_mx_pue_018","base.mx","base.state_mx_pue","018","Atexcal","Atexcal"
"res_city_mx_pue_019","base.mx","base.state_mx_pue","019","Atlixco","Atlixco"
"res_city_mx_pue_020","base.mx","base.state_mx_pue","020","Atoyatempan","Atoyatempan"
"res_city_mx_pue_021","base.mx","base.state_mx_pue","021","Atzala","Atzala"
"res_city_mx_pue_022","base.mx","base.state_mx_pue","022","Atzitzihuacán","Atzitzihuacán"
"res_city_mx_pue_023","base.mx","base.state_mx_pue","023","Atzitzintla","Atzitzintla"
"res_city_mx_pue_024","base.mx","base.state_mx_pue","024","Axutla","Axutla"
"res_city_mx_pue_025","base.mx","base.state_mx_pue","025","Ayotoxco de Guerrero","Ayotoxco de Guerrero"
"res_city_mx_pue_026","base.mx","base.state_mx_pue","026","Calpan","Calpan"
"res_city_mx_pue_027","base.mx","base.state_mx_pue","027","Caltepec","Caltepec"
"res_city_mx_pue_028","base.mx","base.state_mx_pue","028","Camocuautla","Camocuautla"
"res_city_mx_pue_029","base.mx","base.state_mx_pue","029","Caxhuacan","Caxhuacan"
"res_city_mx_pue_030","base.mx","base.state_mx_pue","030","Coatepec","Coatepec"
"res_city_mx_pue_031","base.mx","base.state_mx_pue","031","Coatzingo","Coatzingo"
"res_city_mx_pue_032","base.mx","base.state_mx_pue","032","Cohetzala","Cohetzala"
"res_city_mx_pue_033","base.mx","base.state_mx_pue","033","Cohuecan","Cohuecan"
"res_city_mx_pue_034","base.mx","base.state_mx_pue","034","Coronango","Coronango"
"res_city_mx_pue_035","base.mx","base.state_mx_pue","035","Coxcatlán","Coxcatlán"
"res_city_mx_pue_036","base.mx","base.state_mx_pue","036","Coyomeapan","Coyomeapan"
"res_city_mx_pue_037","base.mx","base.state_mx_pue","037","Coyotepec","Coyotepec"
"res_city_mx_pue_038","base.mx","base.state_mx_pue","038","Cuapiaxtla de Madero","Cuapiaxtla de Madero"
"res_city_mx_pue_039","base.mx","base.state_mx_pue","039","Cuautempan","Cuautempan"
"res_city_mx_pue_040","base.mx","base.state_mx_pue","040","Cuautinchán","Cuautinchán"
"res_city_mx_pue_041","base.mx","base.state_mx_pue","041","Cuautlancingo","Cuautlancingo"
"res_city_mx_pue_042","base.mx","base.state_mx_pue","042","Cuayuca de Andrade","Cuayuca de Andrade"
"res_city_mx_pue_043","base.mx","base.state_mx_pue","043","Cuetzalan del Progreso","Cuetzalan del Progreso"
"res_city_mx_pue_044","base.mx","base.state_mx_pue","044","Cuyoaco","Cuyoaco"
"res_city_mx_pue_045","base.mx","base.state_mx_pue","045","Chalchicomula de Sesma","Chalchicomula de Sesma"
"res_city_mx_pue_046","base.mx","base.state_mx_pue","046","Chapulco","Chapulco"
"res_city_mx_pue_047","base.mx","base.state_mx_pue","047","Chiautla","Chiautla"
"res_city_mx_pue_048","base.mx","base.state_mx_pue","048","Chiautzingo","Chiautzingo"
"res_city_mx_pue_049","base.mx","base.state_mx_pue","049","Chiconcuautla","Chiconcuautla"
"res_city_mx_pue_050","base.mx","base.state_mx_pue","050","Chichiquila","Chichiquila"
"res_city_mx_pue_051","base.mx","base.state_mx_pue","051","Chietla","Chietla"
"res_city_mx_pue_052","base.mx","base.state_mx_pue","052","Chigmecatitlán","Chigmecatitlán"
"res_city_mx_pue_053","base.mx","base.state_mx_pue","053","Chignahuapan","Chignahuapan"
"res_city_mx_pue_054","base.mx","base.state_mx_pue","054","Chignautla","Chignautla"
"res_city_mx_pue_055","base.mx","base.state_mx_pue","055","Chila","Chila"
"res_city_mx_pue_056","base.mx","base.state_mx_pue","056","Chila de la Sal","Chila de la Sal"
"res_city_mx_pue_057","base.mx","base.state_mx_pue","057","Honey","Honey"
"res_city_mx_pue_058","base.mx","base.state_mx_pue","058","Chilchotla","Chilchotla"
"res_city_mx_pue_059","base.mx","base.state_mx_pue","059","Chinantla","Chinantla"
"res_city_mx_pue_060","base.mx","base.state_mx_pue","060","Domingo Arenas","Domingo Arenas"
"res_city_mx_pue_061","base.mx","base.state_mx_pue","061","Eloxochitlán","Eloxochitlán"
"res_city_mx_pue_062","base.mx","base.state_mx_pue","062","Epatlán","Epatlán"
"res_city_mx_pue_063","base.mx","base.state_mx_pue","063","Esperanza","Esperanza"
"res_city_mx_pue_064","base.mx","base.state_mx_pue","064","Francisco Z. Mena","Francisco Z. Mena"
"res_city_mx_pue_065","base.mx","base.state_mx_pue","065","General Felipe Ángeles","General Felipe Ángeles"
"res_city_mx_pue_066","base.mx","base.state_mx_pue","066","Guadalupe","Guadalupe"
"res_city_mx_pue_067","base.mx","base.state_mx_pue","067","Guadalupe Victoria","Guadalupe Victoria"
"res_city_mx_pue_068","base.mx","base.state_mx_pue","068","Hermenegildo Galeana","Hermenegildo Galeana"
"res_city_mx_pue_069","base.mx","base.state_mx_pue","069","Huaquechula","Huaquechula"
"res_city_mx_pue_070","base.mx","base.state_mx_pue","070","Huatlatlauca","Huatlatlauca"
"res_city_mx_pue_071","base.mx","base.state_mx_pue","071","Huauchinango","Huauchinango"
"res_city_mx_pue_072","base.mx","base.state_mx_pue","072","Huehuetla","Huehuetla"
"res_city_mx_pue_073","base.mx","base.state_mx_pue","073","Huehuetlán el Chico","Huehuetlán el Chico"
"res_city_mx_pue_074","base.mx","base.state_mx_pue","074","Huejotzingo","Huejotzingo"
"res_city_mx_pue_075","base.mx","base.state_mx_pue","075","Hueyapan","Hueyapan"
"res_city_mx_pue_076","base.mx","base.state_mx_pue","076","Hueytamalco","Hueytamalco"
"res_city_mx_pue_077","base.mx","base.state_mx_pue","077","Hueytlalpan","Hueytlalpan"
"res_city_mx_pue_078","base.mx","base.state_mx_pue","078","Huitzilan de Serdán","Huitzilan de Serdán"
